year;ibge_code;ibge_label;isco88_4digit;isco88_4digit_LABEL
1970;611;açougueiros;7411;Butchers, fishmongers and related food preparers
1970;612;vendedores ambulantes;9112;Street vendors, non-food products
1970;613;balconistas e entregadores;5220;Shop salespersons and demonstrators
1970;614;vendedores de jornais e revistas;5230;Stall and market salespersons
1970;621;pracistas e viajantes comerciais;3415;Technical and commercial sales representatives
1970;622;representantes comerciais;3415;Technical and commercial sales representatives
1970;623;propagandistas;3415;Technical and commercial sales representatives
1970;631;corretores de seguros;3429;Business services agents and trade brokers not elsewhere classified
1970;632;corretores de imóveis;3429;Business services agents and trade brokers not elsewhere classified
1970;633;corretores de títulos e valores;3429;Business services agents and trade brokers not elsewhere classified
1970;634;outros agentes e corretores;3429;Business services agents and trade brokers not elsewhere classified
1970;635;compradores;3416;Buyers
1970;711;aviadores civis;3143;Aircraft pilots and related associate professionals
1970;712;aeromoços;5111;Travel attendants and travel stewards
1970;721;oficiais de marinha mercante;3142;Ships' deck officers and pilots
1970;722;mestres de embarcação;3142;Ships' deck officers and pilots
1970;723;maquinistas de embarcação;8162;Steam-engine and boiler operators
1970;724;foguistas de embarcação;8162;Steam-engine and boiler operators
1970;725;marinheiros civis;8340;Ships' deck crews and related workers
1970;726;taifeiros;8340;Ships' deck crews and related workers
1970;727;barqueiros e canoeiros;8340;Ships' deck crews and related workers
1970;731;guindasteiros;8333;Crane, hoist and related plant operators
1970;732;estivadores;9333;Freight handlers
1970;741;agentes de estradas de ferro;4133;Transport clerks
1970;742;condutores e chefes de trem;8311;Locomotive-engine drivers
1970;743;maquinistas;8311;Locomotive-engine drivers
1970;744;foguistas de trem;8162;Steam-engine and boiler operators
1970;745;guarda-freios;8312;Railway brakers, signallers and shunters
1970;746;manobreiros e sinaleiros;8312;Railway brakers, signallers and shunters
1970;751;motoristas;8322;Car, taxi and van drivers
1970;752;trocadores;5112;Transport conductors
1970;753;carroceiros e tropeiros;9332;Drivers of animal-drawn vehicles and machinery
1970;761;inspetores e despachantes nos transportes;4133;Transport clerks
1970;762;trabalhadores na conservação de rodovias;9312;Construction and maintenance labourers: roads, dams and similar constructions
1970;763;trabalhadores na conservação de ferrovias;9312;Construction and maintenance labourers: roads, dams and similar constructions
1970;771;agentes postais e telegraficos;4142;Mail carriers and sorting clerks
1970;772;postalistas;4142;Mail carriers and sorting clerks
1970;773;telegrafistas e rádiotelegrafistas;3132;Broadcasting and telecommunications equipment operators
1970;774;telefonistas;4223;Telephone switchboard operators
1970;775;carteiros;4142;Mail carriers and sorting clerks
1970;776;vendedores de selos;4142;Mail carriers and sorting clerks
1970;777;guarda-fios;7245;Electrical line installers, repairers and cable jointers
1970;811;cozinheiros;5122;Cooks
1970;812;Garçons;5123;Waiters, waitresses and bartenders
1970;813;empregados domésticos;9131;Domestic helpers and cleaners
1970;821;barbeiros e cabeleireiros;5141;Hairdressers, barbers, beauticians and related workers
1970;822;manicuras e pedicuros;5141;Hairdressers, barbers, beauticians and related workers
1970;823;lavadeiras e engomadeiras;9133;Hand-launderers and pressers
1970;824;engraxates;9333;Freight handlers
1970;831;jogadores de futebol;3475;Athletes, sportspersons and related associate professionals
1970;832;lutadores e outros atletas profissionais;3475;Athletes, sportspersons and related associate professionals
1970;833;juizes de esporte;3475;Athletes, sportspersons and related associate professionals
1970;834;técnicos de esporte;3475;Athletes, sportspersons and related associate professionals
1970;841;oficiais e Praças das Forças armadas;110;Armed forces
1970;842;oficiais e Praças do Corpo de Bombeiro;5161;Fire-fighters
1970;843;delegados e Comissários de polícia;2429;Legal professionals not elsewhere classified
1970;844;investigadores de polícia;5169;Protective services workers not elsewhere classified
1970;845;guardas civis e inspetores de tráfego;5169;Protective services workers not elsewhere classified
1970;846;carcereiros e guardas de presídio;5169;Protective services workers not elsewhere classified
1970;847;datiloscopistas;5169;Protective services workers not elsewhere classified
1970;911;ascensoristas;9141;Building caretakers
1970;912;aprendizes;9321;Assembling labourers
1970;913;capatazes;9211;Farm-hands and labourers
1970;914;guardas Sanitários;3231;Nursing associate professionals
1970;915;inspetores e fiscais;3449;Customs, tax and related government associate professionals not elsewhere classified
1970;916;lixeiros;9161;Garbage collectors
1970;917;lubrificadores;7231;Motor vehicle mechanics and fitters
1970;918;observadores meteorológicos;3116;Chemical engineering technicians
1970;919;operadores cinematográficos;3132;Broadcasting and telecommunications equipment operators
1970;920;operadores de máquinas - exclusive da construção civil;8290;Other machine operators and assemblers
1970;921;porteiros, vigias e serventes;9141;Building caretakers
1970;922;trabalhadores braçais sem especificação;9333;Freight handlers
1970;923;outras ocupações ou ocupações mal definidas;9333;Freight handlers
1970;925;sem declaração de ocupação;9333;Freight handlers
1980;0;;-9999;Undefined
1980;1; Agricultores;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;2; Criadores de gado bovino;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;3; Avicultores e criadores de pequenos animais;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;4; Criadores de outros animais;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;5; proprietários na agropecuária, sem especificação;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;6; Empresários da extração vegetal e pesca;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;7; Empresários da extração mineral;1319;General managers not elsewhere classified
1980;8; Empresários da indústria de transformação;1222;Production and operations department managers in manufacturing
1980;9; Empresários da construção civil;1223;Production and operations department managers in construction
1980;10; Comerciantes;1314;General managers in wholesale and retail trade
1980;11; Hoteleiros e donos de pensão;1315;General managers of restaurants and hotels
1980;12; Empresários nos transportes;1226;Production and operations department managers in transport, storage and communications
1980;13; Outros proprietários;1319;General managers not elsewhere classified
1980;20; Ministros de estado, governadores, prefeitos, membros do Poder Legislativo e do Corpo Diplomático Nacional;1120;Senior government officials
1980;21; Diretores, assessores e chefes no serviço público;1120;Senior government officials
1980;30; Administradores e gerentes na agropecuária;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;31; Administradores e gerentes na extração vegetal e pesca;1311;General managers in agriculture, hunting, forestry/ and fishing
1980;32; Administradores e gerentes na extração mineral;1319;General managers not elsewhere classified
1980;33; Administradores e gerentes na indústria de transformação;1222;Production and operations department managers in manufacturing
1980;34; Administradores e gerentes na indústria de construção civil;1223;Production and operations department managers in construction
1980;35; Administradores e gerentes no comércio de mercadorias;1314;General managers in wholesale and retail trade
1980;36; Administradores e gerentes de hotéis e estabelecimentos similares;1315;General managers of restaurants and hotels
1980;37; Administradores e gerentes nos transportes;1226;Production and operations department managers in transport, storage and communications
1980;38; Administradores e gerentes empresas financeiras, imobiliárias e securitárias;1227;Production and operations department managers in business services
1980;39; Outros administradores e gerentes não classificados anteriormente;1319;General managers not elsewhere classified
1980;40;Chefes e encarregados de seção de serviços administrativos de empresas;3419;Finance and sales associate professionals not elsewhere classified
1980;50; técnicos e fiscais de tributação e arrecadação;3449;Customs, tax and related government associate professionals not elsewhere classified
1980;51; Inspetores do trabalho;3152;Safety, health and quality inspectors
1980;52;Assistentes administrativos;4190;Other office clerks
1980;53; Pagadores e caixas (exclusive nos serviços e comércio de mercadorias);4211;Cashiers and ticket clerks
1980;54; Almoxarifes e armazenistas;4131;Stock clerks
1980;55; Expedidores e conferentes de materiais;4131;Stock clerks
1980;56;datilógrafos;4115;Secretaries
1980;57;Operadores de teleimpressoras;4190;Other office clerks
1980;58;Operadores de máquinas de processamento automático de dados;3419;Finance and sales associate professionals not elsewhere classified
1980;59;Secretárias;4115;Secretaries
1980;60;Auxiliares de contabilidade;4190;Other office clerks
1980;61;Operadores de máquinas copiadoras;4141;Library and filing clerks
1980;62;Arquivistas;4141;Library and filing clerks
1980;63; Recepcionistas;4222;Receptionists and information clerks
1980;64;Auxiliares administrativos;4190;Other office clerks
1980;65;Auxiliares de escritório;4190;Other office clerks
1980;101; Engenheiros;2142;Civil engineers
1980;102; Arquitetos;2141;Architects, town and traffic planners
1980;103; Agrimensores;3118;Draughtspersons
1980;104; Cartógrafos;3118;Draughtspersons
1980;111; Desenhistas;3118;Draughtspersons
1980;112; técnicos de edificações, agrimensura, estradas e saneamento;3118;Draughtspersons
1980;113; Outras ocupações auxiliares da engenharia e arquitetura;3119;Physical and engineering science technicians not elsewhere classified
1980;121; Químicos;2113;Chemists
1980;122; Farmacêuticos;2224;Pharmacists
1980;123; físicos;2111;Physicists and astronomers
1980;124; Geólogos e mineralogistas;2114;Geologists and geophysicists
1980;125; Outros especialistas em química e física;2111;Physicists and astronomers
1980;131; técnicos químicos;3116;Chemical engineering technicians
1980;132; Práticos de farmácia;3228;Pharmaceutical assistants
1980;133; técnicos de meteorologia;3116;Chemical engineering technicians
1980;141; Agrônomos;2213;Agronomists and related professionals
1980;142; Biologistas;2211;Biologists, botanists, zoologists and related professionals
1980;143; Farmacologistas;2224;Pharmacists
1980;144; Veterinários;2223;Veterinarians
1980;151; médicos ;2221;Medical doctors
1980;152; Dentistas;2222;Dentists
1980;153; Enfermeiros diplomados;2230;Nursing and midwifery professionals
1980;154; Outros especialistas em medicina;3229;Modern health associate professionals (except nursing) not elsewhere classified
1980;161; acadêmicos de hospital;3229;Modern health associate professionals (except nursing) not elsewhere classified
1980;162; enfermeiros não diplomados;3231;Nursing associate professionals
1980;163; massagistas;3226;Physiotherapists and related associate professionals
1980;164; ortoptistas e óticos;3229;Modern health associate professionals (except nursing) not elsewhere classified
1980;165; operadores de equipamentos médicos e odontológicos;3211;Life science technicians
1980;166; parteiras;3231;Nursing associate professionals
